id,title,revenue,budget,year_movie,profit
20662,Robin Hood,"310,669,540","200,000,000",2010,"110,669,540"
39451,Little Fockers,"310,650,585","100,000,000",2010,"210,650,585"
360814,Dangal,"310,000,000","10,400,000",2016,"299,600,000"
13053,Bolt,"309,979,994","150,000,000",2008,"159,979,994"
3595,Ransom,"309,492,681","80,000,000",1996,"229,492,681"
4806,Runaway Bride,"309,457,509","70,000,000",1999,"239,457,509"
22881,The Blind Side,"309,208,309","29,000,000",2009,"280,208,309"
222935,The Fault in Our Stars,"307,166,834","12,000,000",2014,"295,166,834"
1402,The Pursuit of Happyness,"307,077,295","55,000,000",2006,"252,077,295"
81188,Rise of the Guardians,"306,941,670","145,000,000",2012,"161,941,670"
1574,Chicago,"306,776,732","45,000,000",2002,"261,776,732"
5255,The Polar Express,"305,875,730","165,000,000",2004,"140,875,730"
47964,A Good Day to Die Hard,"304,654,182","92,000,000",2013,"212,654,182"
10674,Mulan,"304,320,254","90,000,000",1998,"214,320,254"
840,Close Encounters of the Third Kind,"303,788,635","20,000,000",1977,"283,788,635"
274870,Passengers,"303,144,152","110,000,000",2016,"193,144,152"
44833,Battleship,"303,025,485","209,000,000",2012,"94,025,485"
1624,Liar Liar,"302,710,615","45,000,000",1997,"257,710,615"
14869,G.I. Joe: The Rise of Cobra,"302,469,017","175,000,000",2009,"127,469,017"
57165,Wrath of the Titans,"301,000,000","150,000,000",2012,"151,000,000"
879,Hook,"300,854,823","70,000,000",1991,"230,854,823"
1374,Rocky IV,"300,473,716","31,000,000",1985,"269,473,716"
1369,Rambo: First Blood Part II,"300,400,432","44,000,000",1985,"256,400,432"
7131,Van Helsing,"300,257,475","160,000,000",2004,"140,257,475"
35791,Resident Evil: Afterlife,"300,228,084","60,000,000",2010,"240,228,084"
1924,Superman,"300,218,018","55,000,000",1978,"245,218,018"
10137,Stuart Little,"300,135,367","133,000,000",1999,"167,135,367"
96,Beverly Hills Cop II,"299,965,036","20,000,000",1987,"279,965,036"
241259,Alice Through the Looking Glass,"299,370,084","170,000,000",2016,"129,370,084"
8874,My Best Friend's Wedding,"299,288,605","38,000,000",1997,"261,288,605"
39254,Real Steel,"299,268,508","110,000,000",2011,"189,268,508"
12222,Horton Hears a Who!,"297,138,014","85,000,000",2008,"212,138,014"
818,Austin Powers in Goldmember,"296,655,431","63,000,000",2002,"233,655,431"
283366,Miss Peregrine's Home for Peculiar Children,"296,485,719","110,000,000",2016,"186,485,719"
36657,X-Men,"296,339,527","75,000,000",2000,"221,339,527"
9494,Look Who's Talking,"296,000,000","7,500,000",1989,"288,500,000"
262500,Insurgent,"295,238,201","110,000,000",2015,"185,238,201"
620,Ghostbusters,"295,212,467","30,000,000",1984,"265,212,467"
11324,Shutter Island,"294,804,195","80,000,000",2010,"214,804,195"
3050,Doctor Dolittle,"294,456,605","71,000,000",1998,"223,456,605"
27576,Salt,"293,329,073","110,000,000",2010,"183,329,073"
19585,G-Force,"292,817,841","150,000,000",2009,"142,817,841"
1422,The Departed,"289,847,354","90,000,000",2006,"199,847,354"
1934,Shakespeare in Love,"289,317,794","25,000,000",1998,"264,317,794"
1979,Fantastic 4: Rise of the Silver Surfer,"289,047,763","130,000,000",2007,"159,047,763"
9602,Coming to America,"288,752,301","39,000,000",1988,"249,752,301"
157350,Divergent,"288,747,895","85,000,000",2014,"203,747,895"
2502,The Bourne Supremacy,"288,500,217","75,000,000",2004,"213,500,217"
55721,Bridesmaids,"288,383,523","32,500,000",2011,"255,883,523"
37786,Sex and the City 2,"288,347,692","100,000,000",2010,"188,347,692"
8839,Casper,"287,928,194","50,000,000",1995,"237,928,194"
5559,Bee Movie,"287,594,577","150,000,000",2007,"137,594,577"
2770,American Pie 2,"287,553,595","30,000,000",2001,"257,553,595"
254470,Pitch Perfect 2,"287,506,194","29,000,000",2015,"258,506,194"
15121,The Sound of Music,"286,214,286","8,200,000",2065,"278,014,286"
75612,Oblivion,"286,168,572","120,000,000",2013,"166,168,572"
68724,Elysium,"286,140,700","115,000,000",2013,"171,140,700"
944,Lethal Weapon 4,"285,444,603","140,000,000",1998,"145,444,603"
9522,Wedding Crashers,"285,176,741","40,000,000",2005,"245,176,741"
497,The Green Mile,"284,600,000","60,000,000",1999,"224,600,000"
49529,John Carter,"284,139,100","260,000,000",2012,"24,139,100"
77950,Turbo,"282,570,682","135,000,000",2013,"147,570,682"
634,Bridget Jones's Diary,"281,929,795","25,000,000",2001,"256,929,795"
364,Batman Returns,"280,000,000","80,000,000",1992,"200,000,000"
37710,The Tourist,"278,731,369","100,000,000",2010,"178,731,369"
299824,Mojin: The Lost Legend,"278,300,000","37,000,000",2015,"241,300,000"
4247,Scary Movie,"278,019,771","19,000,000",2000,"259,019,771"
7451,xXx,"277,448,382","70,000,000",2002,"207,448,382"
381288,Split,"276,921,998","9,000,000",2016,"267,921,998"
49040,The Bourne Legacy,"276,572,938","130,000,000",2012,"146,572,938"
9637,Scooby-Doo,"275,650,703","84,000,000",2002,"191,650,703"
72976,Lincoln,"275,293,450","65,000,000",2012,"210,293,450"
129,Spirited Away,"274,925,095","15,000,000",2001,"259,925,095"
1995,Lara Croft: Tomb Raider,"274,703,340","115,000,000",2001,"159,703,340"
27578,The Expendables,"274,470,394","80,000,000",2010,"194,470,394"
9390,Jerry Maguire,"273,552,592","50,000,000",1996,"223,552,592"
8961,Bad Boys II,"273,339,556","130,000,000",2003,"143,339,556"
82703,Mr. Peabody & Sherman,"272,912,430","145,000,000",2014,"127,912,430"
274,The Silence of the Lambs,"272,742,922","19,000,000",1991,"253,742,922"
38365,Grown Ups,"271,430,189","80,000,000",2010,"191,430,189"
37233,The Firm,"270,248,367","42,000,000",1993,"228,248,367"
1371,Rocky III,"270,000,000","17,000,000",1982,"253,000,000"
138832,We're the Millers,"269,994,119","37,000,000",2013,"232,994,119"
13223,Gran Torino,"269,958,228","33,000,000",2008,"236,958,228"
116711,Epic,"268,426,634","100,000,000",2013,"168,426,634"
195589,Neighbors,"268,157,400","18,000,000",2014,"250,157,400"
147441,Exodus: Gods and Kings,"268,031,828","140,000,000",2014,"128,031,828"
3170,Bambi,"267,447,150","858,000",2042,"266,589,150"
10198,The Princess and the Frog,"267,045,765","105,000,000",2009,"162,045,765"
6964,Something's Gotta Give,"266,728,738","80,000,000",2003,"186,728,738"
4478,Indecent Proposal,"266,614,059","38,000,000",1993,"228,614,059"
241254,The Prince,"266,586,800","18,000,000",2014,"248,586,800"
4982,American Gangster,"266,465,037","100,000,000",2007,"166,465,037"
7840,"10,000 BC","266,000,000","105,000,000",2008,"161,000,000"
9804,Waterworld,"264,218,220","175,000,000",1995,"89,218,220"
37165,The Truman Show,"264,118,201","60,000,000",1998,"204,118,201"
4327,Charlie's Angels,"264,105,545","92,000,000",2000,"172,105,545"
18,The Fifth Element,"263,920,180","90,000,000",1997,"173,920,180"
11224,Cinderella,"263,591,415","2,900,000",2050,"260,691,415"
8844,Jumanji,"262,797,249","65,000,000",1995,"197,797,249"
37834,Knight and Day,"261,930,431","117,000,000",2010,"144,930,431"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"261,572,744","18,000,000",2006,"243,572,744"
861,Total Recall,"261,317,921","65,000,000",1990,"196,317,921"
9928,Robots,"260,696,994","75,000,000",2005,"185,696,994"
37686,Super 8,"260,095,987","50,000,000",2011,"210,095,987"
116149,Paddington,"259,207,227","55,000,000",2014,"204,207,227"
9471,Charlie's Angels: Full Throttle,"259,175,788","120,000,000",2003,"139,175,788"
8909,Wanted,"258,270,008","75,000,000",2008,"183,270,008"
5174,Rush Hour 3,"258,022,233","140,000,000",2007,"118,022,233"
9427,The Full Monty,"257,850,122","3,500,000",1997,"254,350,122"
6947,The Village,"256,697,520","60,000,000",2004,"196,697,520"
462,Erin Brockovich,"256,271,286","52,000,000",2000,"204,271,286"
250546,Annabelle,"255,273,813","6,500,000",2014,"248,773,813"
9350,Cliffhanger,"255,000,211","70,000,000",1993,"185,000,211"
712,Four Weddings and a Funeral,"254,700,832","6,000,000",1994,"248,700,832"
45243,The Hangover Part II,"254,455,986","80,000,000",2011,"174,455,986"
383785,Kung Fu Yoga,"254,212,245","65,000,000",2017,"189,212,245"
9598,Babe,"254,134,910","30,000,000",1995,"224,134,910"
11970,Hercules,"252,712,101","85,000,000",1997,"167,712,101"
419430,Get Out,"252,434,250","5,000,000",2017,"247,434,250"
44264,True Grit,"252,276,927","38,000,000",2010,"214,276,927"
1281,Bean,"251,212,670","18,000,000",1997,"233,212,670"
168672,American Hustle,"251,171,807","40,000,000",2013,"211,171,807"
9489,You've Got Mail,"250,821,495","65,000,000",1998,"185,821,495"
9798,Enemy of the State,"250,649,836","90,000,000",1998,"160,649,836"
9342,The Mask of Zorro,"250,288,523","95,000,000",1998,"155,288,523"
2300,Space Jam,"250,200,000","80,000,000",1996,"170,200,000"
565,The Ring,"249,348,933","48,000,000",2002,"201,348,933"
2486,Eragon,"249,288,105","100,000,000",2006,"149,288,105"
109451,Cloudy with a Chance of Meatballs 2,"248,384,621","78,000,000",2013,"170,384,621"
9741,Unbreakable,"248,118,121","75,000,000",2000,"173,118,121"
2667,The Blair Witch Project,"248,000,000","60,000",1999,"247,940,000"
8467,Dumb and Dumber,"247,275,374","16,000,000",1994,"231,275,374"
109418,Grown Ups 2,"246,984,278","80,000,000",2013,"166,984,278"
227973,The Peanuts Movie,"246,233,113","99,000,000",2015,"147,233,113"
44896,Rango,"245,724,603","135,000,000",2011,"110,724,603"
754,Face/Off,"245,676,146","80,000,000",1997,"165,676,146"
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"245,623,848","135,000,000",2016,"110,623,848"
62213,Dark Shadows,"245,527,149","150,000,000",2012,"95,527,149"
1927,Hulk,"245,360,480","137,000,000",2003,"108,360,480"
238,The Godfather,"245,066,411","6,000,000",1972,"239,066,411"
508,Love Actually,"244,931,766","40,000,000",2003,"204,931,766"
196,Back to the Future Part III,"244,527,583","40,000,000",1990,"204,527,583"
2109,Rush Hour,"244,386,864","33,000,000",1998,"211,386,864"
14306,Marley & Me,"244,082,376","60,000,000",2008,"184,082,376"
82700,After Earth,"243,843,127","130,000,000",2013,"113,843,127"
257344,Pixels,"243,637,091","88,000,000",2015,"155,637,091"
184315,Hercules,"243,400,000","100,000,000",2014,"143,400,000"
881,A Few Good Men,"243,240,178","40,000,000",1992,"203,240,178"
22794,Cloudy with a Chance of Meatballs,"242,988,466","100,000,000",2009,"142,988,466"
274167,Daddy's Home,"242,786,137","50,000,000",2015,"192,786,137"
97020,RoboCop,"242,688,965","120,000,000",2014,"122,688,965"
9268,Eraser,"242,295,562","100,000,000",1996,"142,295,562"
121856,Assassin's Creed,"240,697,856","125,000,000",2016,"115,697,856"
71679,Resident Evil: Retribution,"240,159,255","65,000,000",2012,"175,159,255"
1573,Die Hard 2,"240,031,094","70,000,000",1990,"170,031,094"
363676,Sully,"238,470,033","60,000,000",2016,"178,470,033"
415,Batman & Robin,"238,207,122","125,000,000",1997,"113,207,122"
9339,Click,"237,681,299","82,500,000",2006,"155,181,299"
38745,Gulliver's Travels,"237,382,724","112,000,000",2010,"125,382,724"
9679,Gone in Sixty Seconds,"237,202,299","90,000,000",2000,"147,202,299"
11009,Saturday Night Fever,"237,113,184","3,500,000",1977,"233,613,184"
584,2 Fast 2 Furious,"236,350,661","76,000,000",2003,"160,350,661"
644,A.I. Artificial Intelligence,"235,926,552","100,000,000",2001,"135,926,552"
207,Dead Poets Society,"235,860,116","16,400,000",1989,"219,460,116"
238713,Spy,"235,666,219","65,000,000",2015,"170,666,219"
2105,American Pie,"235,483,004","11,000,000",1999,"224,483,004"
71552,American Reunion,"234,989,584","50,000,000",2012,"184,989,584"
9032,Big Daddy,"234,801,895","34,200,000",1999,"200,601,895"
4935,Howl's Moving Castle,"234,710,455","24,000,000",2004,"210,710,455"
205596,The Imitation Game,"233,555,708","14,000,000",2014,"219,555,708"
10200,The Day the Earth Stood Still,"233,093,859","80,000,000",2008,"153,093,859"
18823,Clash of the Titans,"232,713,139","125,000,000",2010,"107,713,139"
65754,The Girl with the Dragon Tattoo,"232,617,430","90,000,000",2011,"142,617,430"
126889,Alien: Covenant,"232,380,243","97,000,000",2017,"135,380,243"
68734,Argo,"232,324,128","44,500,000",2012,"187,824,128"
409,The English Patient,"231,976,425","27,000,000",1996,"204,976,425"
2005,Sister Act,"231,605,150","31,000,000",1992,"200,605,150"
8273,American Wedding,"231,449,203","55,000,000",2003,"176,449,203"
7326,Juno,"231,411,584","7,500,000",2007,"223,911,584"
561,Constantine,"230,884,728","100,000,000",2005,"130,884,728"
381284,Hidden Figures,"230,698,791","25,000,000",2016,"205,698,791"
11665,Get Smart,"230,685,453","80,000,000",2008,"150,685,453"
350312,Baahubali 2: The Conclusion,"230,000,000","18,000,000",2017,"212,000,000"
1268,Mr. Bean's Holiday,"229,736,344","25,000,000",2007,"204,736,344"
637,Life Is Beautiful,"229,400,000","20,000,000",1997,"209,400,000"
43074,Ghostbusters,"229,147,509","144,000,000",2016,"85,147,509"
330,The Lost World: Jurassic Park,"229,074,524","73,000,000",1997,"156,074,524"
1250,Ghost Rider,"228,738,393","110,000,000",2007,"118,738,393"
942,Lethal Weapon 2,"227,853,986","25,000,000",1989,"202,853,986"
40805,The Green Hornet,"227,817,248","120,000,000",2011,"107,817,248"
858,Sleepless in Seattle,"227,799,884","21,000,000",1993,"206,799,884"
37958,Immortals,"226,904,017","75,000,000",2011,"151,904,017"
8681,Taken,"226,830,568","25,000,000",2008,"201,830,568"
32657,Percy Jackson & the Olympians: The Lightning Thief,"226,497,209","95,000,000",2010,"131,497,209"
10201,Yes Man,"225,990,978","70,000,000",2008,"155,990,978"
489,Good Will Hunting,"225,933,435","10,000,000",1997,"215,933,435"
37799,The Social Network,"224,920,315","40,000,000",2010,"184,920,315"
7443,Chicken Run,"224,834,564","45,000,000",2000,"179,834,564"
60304,Hansel & Gretel: Witch Hunters,"224,803,475","50,000,000",2013,"174,803,475"
339403,Baby Driver,"224,511,319","34,000,000",2017,"190,511,319"
1701,Con Air,"224,012,234","75,000,000",1997,"149,012,234"
628,Interview with the Vampire,"223,664,608","60,000,000",1994,"163,664,608"
9315,Flightplan,"223,387,299","55,000,000",2005,"168,387,299"
225574,Non-Stop,"222,809,600","50,000,000",2014,"172,809,600"
9354,"Honey, I Shrunk the Kids","222,724,172","32,000,000",1989,"190,724,172"
10144,The Little Mermaid,"222,300,000","40,000,000",1989,"182,300,000"
8247,Jumper,"222,231,186","85,000,000",2008,"137,231,186"
8487,Wild Wild West,"222,104,681","170,000,000",1999,"52,104,681"
11092,Presumed Innocent,"221,303,188","22,000,000",1990,"199,303,188"
4256,Scary Movie 3,"220,673,217","48,000,000",2003,"172,673,217"
207932,Inferno,"220,021,259","75,000,000",2016,"145,021,259"
44912,Green Lantern,"219,851,172","200,000,000",2011,"19,851,172"
151960,Planes,"219,788,712","50,000,000",2013,"169,788,712"
594,The Terminal,"219,417,255","60,000,000",2004,"159,417,255"
22897,It's Complicated,"219,103,655","85,000,000",2009,"134,103,655"
4964,Knocked Up,"219,076,518","30,000,000",2007,"189,076,518"
9837,The Prince of Egypt,"218,613,188","70,000,000",1998,"148,613,188"
75780,Jack Reacher,"218,340,595","60,000,000",2012,"158,340,595"
1538,Collateral,"217,764,291","65,000,000",2004,"152,764,291"
214756,Ted 2,"217,022,588","68,000,000",2015,"149,022,588"
302699,Central Intelligence,"216,972,543","50,000,000",2016,"166,972,543"
70,Million Dollar Baby,"216,763,646","30,000,000",2004,"186,763,646"
9493,Twins,"216,614,388","15,000,000",1988,"201,614,388"
32856,Valentine's Day,"216,485,654","52,000,000",2010,"164,485,654"
52449,Bad Teacher,"216,197,492","20,000,000",2011,"196,197,492"
9331,Clear and Present Danger,"215,887,717","62,000,000",1994,"153,887,717"
12230,One Hundred and One Dalmatians,"215,880,014","4,000,000",2061,"211,880,014"
6114,Dracula,"215,862,692","40,000,000",1992,"175,862,692"
11678,Vertical Limit,"215,663,859","75,000,000",2000,"140,663,859"
49017,Dracula Untold,"215,529,201","70,000,000",2014,"145,529,201"
2978,Ghostbusters II,"215,394,738","37,000,000",1989,"178,394,738"
2024,The Patriot,"215,294,342","110,000,000",2000,"105,294,342"
27022,The Sorcerer's Apprentice,"215,283,742","150,000,000",2010,"65,283,742"
65,8 Mile,"215,000,000","41,000,000",2002,"174,000,000"
50546,Just Go with It,"214,918,407","80,000,000",2011,"134,918,407"
11322,Public Enemies,"214,104,620","80,000,000",2009,"134,104,620"
2501,The Bourne Identity,"214,034,224","60,000,000",2002,"154,034,224"
8984,Disclosure,"214,015,089","55,000,000",1994,"159,015,089"
88,Dirty Dancing,"213,954,274","6,000,000",1987,"207,954,274"
680,Pulp Fiction,"213,928,762","8,000,000",1994,"205,928,762"
146,"Crouching Tiger, Hidden Dragon","213,525,736","17,000,000",2000,"196,525,736"
224141,Into the Woods,"212,902,372","50,000,000",2014,"162,902,372"
10202,Bedtime Stories,"212,874,442","80,000,000",2008,"132,874,442"
1844,Entrapment,"212,404,396","66,000,000",1999,"146,404,396"
9273,Ace Ventura: When Nature Calls,"212,385,533","30,000,000",1995,"182,385,533"
8619,Master and Commander: The Far Side of the World,"212,011,111","150,000,000",2003,"62,011,111"
1493,Miss Congeniality,"212,000,000","45,000,000",2000,"167,000,000"
9946,End of Days,"211,989,043","100,000,000",1999,"111,989,043"
95610,Bridget Jones's Baby,"211,952,420","35,000,000",2016,"176,952,420"
228150,Fury,"211,817,906","68,000,000",2014,"143,817,906"
41733,Due Date,"211,780,824","65,000,000",2010,"146,780,824"
1495,Kingdom of Heaven,"211,643,158","130,000,000",2005,"81,643,158"
17654,District 9,"210,819,611","30,000,000",2009,"180,819,611"
698,Moonraker,"210,308,099","34,000,000",1979,"176,308,099"
197,Braveheart,"210,000,000","72,000,000",1995,"138,000,000"
9533,Red Dragon,"209,196,298","78,000,000",2002,"131,196,298"
